id,Personality,ambiguity_score,null_count,cluster,composite_ambiguity,final_ambiguity_score,ambiguity_sources
10689,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
18302,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
5744,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
7808,Extrovert,6.333333333333336,0,0,0.0,0.8888888888888888,0
9482,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
2620,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
10674,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
5069,Extrovert,6.333333333333336,0,5,0.0,0.8888888888888888,0
16694,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
14994,Extrovert,6.333333333333336,1,8,0.0,0.8888888888888888,0
17387,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
16810,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
18260,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
13222,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
13215,Extrovert,6.333333333333336,0,12,0.0,0.8888888888888888,0
5158,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
6436,Extrovert,6.333333333333336,0,10,0.0,0.8888888888888888,0
5434,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
1448,Extrovert,6.333333333333336,1,8,0.0,0.8888888888888888,0
17892,Extrovert,6.333333333333336,0,0,0.0,0.8888888888888888,0
4506,Extrovert,6.333333333333336,0,0,0.0,0.8888888888888888,0
15043,Extrovert,6.333333333333336,0,12,0.0,0.8888888888888888,0
12011,Extrovert,6.333333333333336,1,14,0.0,0.8888888888888888,0
9945,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
17195,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
8044,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
1481,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
9180,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
1206,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
13785,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
9762,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
9789,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
11470,Extrovert,6.333333333333336,0,5,0.0,0.8888888888888888,0
10625,Extrovert,6.333333333333336,1,8,0.0,0.8888888888888888,0
18328,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
14407,Extrovert,6.333333333333336,1,8,0.0,0.8888888888888888,0
14436,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
3641,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
9326,Extrovert,6.333333333333336,0,12,0.0,0.8888888888888888,0
2500,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
6419,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
1467,Extrovert,6.333333333333336,1,8,0.0,0.8888888888888888,0
10068,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
8872,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
8170,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
2847,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
15289,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
6523,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
11951,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
15095,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
15761,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
8595,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
16627,Extrovert,6.333333333333336,1,14,0.0,0.8888888888888888,0
3093,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
12386,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
12364,Extrovert,6.333333333333336,1,14,0.0,0.8888888888888888,0
6752,Extrovert,6.333333333333336,0,0,0.0,0.8888888888888888,0
13479,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
13471,Extrovert,6.333333333333336,0,5,0.0,0.8888888888888888,0
16822,Extrovert,6.333333333333336,0,10,0.0,0.8888888888888888,0
13467,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
7171,Extrovert,6.333333333333336,0,5,0.0,0.8888888888888888,0
15644,Extrovert,6.333333333333336,1,14,0.0,0.8888888888888888,0
15641,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
13978,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
17632,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
13864,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
16652,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
5326,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
4161,Extrovert,6.333333333333336,0,5,0.0,0.8888888888888888,0
16179,Extrovert,6.333333333333336,0,12,0.0,0.8888888888888888,0
12894,Extrovert,6.333333333333336,1,8,0.0,0.8888888888888888,0
12892,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
18149,Extrovert,6.333333333333336,0,0,0.0,0.8888888888888888,0
14758,Extrovert,6.333333333333336,0,0,0.0,0.8888888888888888,0
17603,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
1342,Extrovert,6.333333333333336,1,8,0.0,0.8888888888888888,0
4720,Extrovert,6.333333333333336,0,12,0.0,0.8888888888888888,0
1563,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
5773,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
5097,Extrovert,6.333333333333336,0,10,0.0,0.8888888888888888,0
16925,Extrovert,6.333333333333336,0,12,0.0,0.8888888888888888,0
8805,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
16871,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
6209,Extrovert,6.333333333333336,0,5,0.0,0.8888888888888888,0
1054,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
1046,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
5420,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
7316,Extrovert,6.333333333333336,0,12,0.0,0.8888888888888888,0
10590,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
15137,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
11863,Extrovert,6.333333333333336,1,14,0.0,0.8888888888888888,0
280,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
4062,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
8493,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
14040,Extrovert,6.333333333333336,1,14,0.0,0.8888888888888888,0
12885,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
15462,Extrovert,6.333333333333336,1,14,0.0,0.8888888888888888,0
12871,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
14805,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
6851,Extrovert,6.333333333333336,0,5,0.0,0.8888888888888888,0
9137,Extrovert,6.333333333333336,0,12,0.0,0.8888888888888888,0
2338,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
17657,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
11809,Extrovert,6.333333333333336,0,10,0.0,0.8888888888888888,0
13990,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
4043,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
16069,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
2114,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
17312,Extrovert,6.333333333333336,1,8,0.0,0.8888888888888888,0
17305,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
12427,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
2465,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
7987,Extrovert,6.333333333333336,0,12,0.0,0.8888888888888888,0
1447,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
11254,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
17998,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
12405,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
17345,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
18382,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
16397,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
7871,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
15168,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
6623,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
1803,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
82,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
14098,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
1804,Extrovert,6.333333333333336,1,14,0.0,0.8888888888888888,0
10529,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
11578,Extrovert,6.333333333333336,1,14,0.0,0.8888888888888888,0
3603,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
17712,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
11747,Extrovert,6.333333333333336,0,5,0.0,0.8888888888888888,0
1779,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
10292,Extrovert,6.333333333333336,0,0,0.0,0.8888888888888888,0
15674,Extrovert,6.333333333333336,0,12,0.0,0.8888888888888888,0
2817,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
4912,Extrovert,6.333333333333336,1,8,0.0,0.8888888888888888,0
3011,Extrovert,6.333333333333336,0,5,0.0,0.8888888888888888,0
9286,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
12433,Extrovert,6.333333333333336,1,14,0.0,0.8888888888888888,0
7833,Extrovert,6.333333333333336,0,12,0.0,0.8888888888888888,0
6575,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
11699,Extrovert,6.333333333333336,0,5,0.0,0.8888888888888888,0
16425,Extrovert,6.333333333333336,1,8,0.0,0.8888888888888888,0
14186,Extrovert,6.333333333333336,0,12,0.0,0.8888888888888888,0
10340,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
8411,Extrovert,6.333333333333336,0,5,0.0,0.8888888888888888,0
9693,Extrovert,6.333333333333336,0,10,0.0,0.8888888888888888,0
10366,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
3271,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
15686,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
10423,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
18434,Extrovert,6.333333333333336,1,8,0.0,0.8888888888888888,0
18442,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
9260,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
2427,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
12243,Extrovert,6.333333333333336,0,0,0.0,0.8888888888888888,0
2886,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
11365,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
6493,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
11362,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
16040,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
12216,Extrovert,6.333333333333336,0,9,0.0,0.8888888888888888,0
11402,Extrovert,6.333333333333336,1,8,0.0,0.8888888888888888,0
15031,Extrovert,6.333333333333336,0,13,0.0,0.8888888888888888,0
3292,Extrovert,6.333333333333336,0,12,0.0,0.8888888888888888,0
14248,Extrovert,6.333333333333336,0,11,0.0,0.8888888888888888,0
16438,Extrovert,6.333333333333336,0,5,0.0,0.8888888888888888,0
4604,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
11644,Extrovert,6.333333333333336,0,3,0.0,0.8888888888888888,0
15727,Extrovert,6.333333333333336,0,5,0.0,0.8888888888888888,0
18085,Extrovert,6.333333333333336,0,5,0.0,0.8888888888888888,0
6197,Extrovert,6.3691386635766705,1,5,0.0,0.8882607252004093,0
329,Extrovert,6.3691386635766705,1,5,0.0,0.8882607252004093,0
13455,Extrovert,6.3691386635766705,1,5,0.0,0.8882607252004093,0
16401,Extrovert,6.3691386635766705,1,5,0.0,0.8882607252004093,0
11814,Extrovert,6.3691386635766705,1,5,0.0,0.8882607252004093,0
12468,Extrovert,6.369138663576667,1,3,0.0,0.8882607252004093,0
3808,Extrovert,6.3691386635766705,1,3,0.0,0.8882607252004093,0
4540,Extrovert,6.3691386635766705,1,10,0.0,0.8882607252004093,0
1247,Extrovert,6.3691386635766705,1,5,0.0,0.8882607252004093,0
4480,Extrovert,6.421972095204595,1,9,0.0,0.8873338228911475,0
16108,Extrovert,6.421972095204595,1,11,0.0,0.8873338228911475,0
2218,Extrovert,6.421972095204595,1,11,0.0,0.8873338228911475,0
7854,Extrovert,6.421972095204595,1,0,0.0,0.8873338228911475,0
1547,Extrovert,6.421972095204595,1,0,0.0,0.8873338228911475,0
18383,Extrovert,6.421972095204595,1,5,0.0,0.8873338228911475,0
16585,Extrovert,6.421972095204595,1,11,0.0,0.8873338228911475,0
14503,Introvert,6.421972095204595,1,5,0.0,0.8873338228911475,0
18357,Extrovert,6.421972095204595,1,11,0.0,0.8873338228911475,0
215,Extrovert,6.421972095204595,1,0,0.0,0.8873338228911475,0
7163,Extrovert,6.421972095204595,1,11,0.0,0.8873338228911475,0
13310,Extrovert,6.421972095204595,1,0,0.0,0.8873338228911475,0
1574,Extrovert,6.421972095204595,1,12,0.0,0.8873338228911475,0
13661,Extrovert,6.421972095204595,1,11,0.0,0.8873338228911475,0
13632,Extrovert,6.421972095204595,1,0,0.0,0.8873338228911475,0
14268,Extrovert,6.421972095204595,1,12,0.0,0.8873338228911475,0
9383,Extrovert,6.421972095204595,1,0,0.0,0.8873338228911475,0
13716,Extrovert,6.421972095204595,1,9,0.0,0.8873338228911475,0
14147,Extrovert,6.421972095204595,1,0,0.0,0.8873338228911475,0
17287,Introvert,6.421972095204598,1,12,0.0,0.8873338228911474,0
2757,Extrovert,6.421972095204598,1,11,0.0,0.8873338228911474,0
10722,Extrovert,6.421972095204598,1,0,0.0,0.8873338228911474,0
13535,Extrovert,6.421972095204598,1,3,0.0,0.8873338228911474,0
3878,Extrovert,6.421972095204598,1,11,0.0,0.8873338228911474,0
13188,Extrovert,6.421972095204598,1,5,0.0,0.8873338228911474,0
1335,Extrovert,6.421972095204598,1,3,0.0,0.8873338228911474,0
2549,Extrovert,6.4697878228782315,1,5,0.0,0.8864949504758205,0
16301,Extrovert,6.4697878228782315,1,5,0.0,0.8864949504758205,0
15697,Extrovert,6.4697878228782315,1,10,0.0,0.8864949504758205,0
12879,Extrovert,6.4697878228782315,1,10,0.0,0.8864949504758205,0
16848,Introvert,6.4697878228782315,1,5,0.0,0.8864949504758205,0
15962,Extrovert,6.4697878228782315,1,5,0.0,0.8864949504758205,0
14235,Extrovert,6.4697878228782315,1,5,0.0,0.8864949504758205,0
3417,Extrovert,6.4697878228782315,1,3,0.0,0.8864949504758205,0
7687,Extrovert,6.4697878228782315,1,10,0.0,0.8864949504758205,0
18343,Extrovert,6.4697878228782315,1,0,0.0,0.8864949504758205,0
15347,Extrovert,6.4697878228782315,1,5,0.0,0.8864949504758205,0
1129,Extrovert,6.4697878228782315,1,5,0.0,0.8864949504758205,0
2812,Extrovert,6.4697878228782315,1,5,0.0,0.8864949504758205,0
6553,Extrovert,6.608861197646249,1,10,0.0,0.8840550667079605,0
6804,Extrovert,6.608861197646249,1,3,0.0,0.8840550667079605,0
17371,Extrovert,6.608861197646249,1,10,0.0,0.8840550667079605,0
4733,Extrovert,6.608861197646249,1,10,0.0,0.8840550667079605,0
6316,Extrovert,6.608861197646249,1,3,0.0,0.8840550667079605,0
7530,Extrovert,6.608861197646249,1,3,0.0,0.8840550667079605,0
563,Extrovert,6.608861197646249,1,5,0.0,0.8840550667079605,0
14632,Extrovert,6.608861197646249,1,3,0.0,0.8840550667079605,0
15744,Extrovert,6.608861197646249,1,5,0.0,0.8840550667079605,0
2469,Extrovert,6.608861197646249,1,5,0.0,0.8840550667079605,0
17218,Extrovert,6.608861197646249,1,10,0.0,0.8840550667079605,0
14714,Extrovert,6.608861197646249,1,0,0.0,0.8840550667079605,0
1704,Extrovert,6.608861197646249,1,0,0.0,0.8840550667079605,0
161,Extrovert,6.608861197646249,1,5,0.0,0.8840550667079605,0
6077,Extrovert,6.608861197646249,1,3,0.0,0.8840550667079605,0
14283,Extrovert,6.608861197646249,1,5,0.0,0.8840550667079605,0
14174,Extrovert,6.608861197646249,1,5,0.0,0.8840550667079605,0
5957,Extrovert,6.608861197646249,1,10,0.0,0.8840550667079605,0
6313,Introvert,40.911361238128734,1,2,0.6,0.8822568203837065,1
17871,Extrovert,6.724472135687087,1,12,0.0,0.8820268046370686,0
9033,Extrovert,6.724472135687087,1,12,0.0,0.8820268046370686,0
11983,Extrovert,6.724472135687087,1,9,0.0,0.8820268046370686,0
13367,Extrovert,6.724472135687087,1,11,0.0,0.8820268046370686,0
12406,Extrovert,6.724472135687087,1,11,0.0,0.8820268046370686,0
16340,Extrovert,6.724472135687087,1,12,0.0,0.8820268046370686,0
509,Extrovert,6.724472135687087,1,12,0.0,0.8820268046370686,0
10209,Extrovert,6.724472135687087,1,13,0.0,0.8820268046370686,0
14416,Extrovert,6.724472135687087,1,11,0.0,0.8820268046370686,0
15370,Introvert,6.724472135687087,1,9,0.0,0.8820268046370686,0
13365,Extrovert,6.724472135687087,1,13,0.0,0.8820268046370686,0
12160,Extrovert,6.724472135687087,1,12,0.0,0.8820268046370686,0
18240,Extrovert,6.724472135687087,1,13,0.0,0.8820268046370686,0
4285,Extrovert,6.724472135687087,1,11,0.0,0.8820268046370686,0
3313,Extrovert,6.724472135687087,1,12,0.0,0.8820268046370686,0
285,Introvert,6.724472135687087,1,11,0.0,0.8820268046370686,0
15348,Extrovert,6.724472135687087,1,12,0.0,0.8820268046370686,0
9548,Extrovert,6.724472135687087,1,13,0.0,0.8820268046370686,0
16000,Extrovert,6.724472135687087,1,11,0.0,0.8820268046370686,0
10526,Extrovert,6.724472135687087,1,12,0.0,0.8820268046370686,0
6154,Extrovert,6.724472135687087,1,9,0.0,0.8820268046370686,0
12207,Introvert,52.33333333333333,0,6,0.8,0.8818713450292399,1
11327,Introvert,52.33333333333333,0,6,0.8,0.8818713450292399,1
4801,Introvert,52.33333333333333,0,6,0.8,0.8818713450292399,1
10074,Introvert,52.33333333333333,0,6,0.8,0.8818713450292399,1
1582,Extrovert,41.0,0,2,0.6,0.8807017543859649,1
7210,Extrovert,41.0,0,2,0.6,0.8807017543859649,1
16655,Introvert,6.863545510455104,1,9,0.0,0.8795869208692086,0
14996,Extrovert,6.863545510455104,1,12,0.0,0.8795869208692086,0
9967,Extrovert,6.863545510455104,1,0,0.0,0.8795869208692086,0
5233,Extrovert,6.863545510455104,1,9,0.0,0.8795869208692086,0
3096,Extrovert,6.863545510455104,1,0,0.0,0.8795869208692086,0
15006,Extrovert,6.863545510455104,1,0,0.0,0.8795869208692086,0
595,Extrovert,6.863545510455104,1,9,0.0,0.8795869208692086,0
6037,Extrovert,6.863545510455104,1,9,0.0,0.8795869208692086,0
12128,Extrovert,6.863545510455104,1,13,0.0,0.8795869208692086,0
16642,Extrovert,6.863545510455104,1,10,0.0,0.8795869208692086,0
14308,Extrovert,6.863545510455104,1,13,0.0,0.8795869208692086,0
5682,Extrovert,6.863545510455104,1,9,0.0,0.8795869208692086,0
3803,Extrovert,6.863545510455104,1,9,0.0,0.8795869208692086,0
2768,Extrovert,6.863545510455104,1,10,0.0,0.8795869208692086,0
5576,Extrovert,6.863545510455104,1,0,0.0,0.8795869208692086,0
9568,Extrovert,6.863545510455104,1,9,0.0,0.8795869208692086,0
4333,Extrovert,6.863545510455104,1,5,0.0,0.8795869208692086,0
3501,Extrovert,6.863545510455104,1,9,0.0,0.8795869208692086,0
10203,Extrovert,6.863545510455104,1,0,0.0,0.8795869208692086,0
11384,Extrovert,6.863545510455104,1,9,0.0,0.8795869208692086,0
8026,Extrovert,6.911361238128734,1,5,0.0,0.8787480484538819,0
11531,Extrovert,6.911361238128734,1,0,0.0,0.8787480484538819,0
8071,Extrovert,6.911361238128734,1,3,0.0,0.8787480484538819,0
9098,Extrovert,6.911361238128734,1,5,0.0,0.8787480484538819,0
2266,Extrovert,6.911361238128734,1,10,0.0,0.8787480484538819,0
8364,Extrovert,6.911361238128734,1,5,0.0,0.8787480484538819,0
7074,Extrovert,6.911361238128734,1,5,0.0,0.8787480484538819,0
7392,Extrovert,6.911361238128734,1,3,0.0,0.8787480484538819,0
17617,Extrovert,6.911361238128734,1,5,0.0,0.8787480484538819,0
1759,Extrovert,6.911361238128734,1,5,0.0,0.8787480484538819,0
3806,Extrovert,6.964194669756665,1,3,0.0,0.8778211461446199,0
18262,Extrovert,6.964194669756665,1,5,0.0,0.8778211461446199,0
16745,Extrovert,6.964194669756665,1,5,0.0,0.8778211461446199,0
1147,Extrovert,6.964194669756665,1,13,0.0,0.8778211461446199,0
18283,Extrovert,6.964194669756665,1,3,0.0,0.8778211461446199,0
4421,Extrovert,6.964194669756665,1,13,0.0,0.8778211461446199,0
10924,Extrovert,6.964194669756665,1,11,0.0,0.8778211461446199,0
17483,Introvert,6.964194669756665,1,13,0.0,0.8778211461446199,0
894,Extrovert,6.964194669756665,1,13,0.0,0.8778211461446199,0
3072,Extrovert,6.964194669756665,1,13,0.0,0.8778211461446199,0
13568,Extrovert,6.964194669756665,1,13,0.0,0.8778211461446199,0
9492,Extrovert,6.964194669756665,1,13,0.0,0.8778211461446199,0
8579,Extrovert,6.964194669756665,1,3,0.0,0.8778211461446199,0
8835,Extrovert,6.964194669756665,1,3,0.0,0.8778211461446199,0
18095,Extrovert,7.0,0,0,0.0,0.8771929824561404,0
12783,Extrovert,7.0,0,10,0.0,0.8771929824561404,0
9972,Extrovert,7.0,0,11,0.0,0.8771929824561404,0
14810,Extrovert,7.0,0,5,0.0,0.8771929824561404,0
11092,Extrovert,7.0,0,12,0.0,0.8771929824561404,0
6403,Extrovert,7.0,0,11,0.0,0.8771929824561404,0
12896,Extrovert,7.0,0,0,0.0,0.8771929824561404,0
5903,Extrovert,7.0,0,9,0.0,0.8771929824561404,0
1102,Extrovert,7.0,0,12,0.0,0.8771929824561404,0
7817,Extrovert,7.0,0,3,0.0,0.8771929824561404,0
12914,Extrovert,7.0,0,12,0.0,0.8771929824561404,0
16178,Extrovert,7.0,0,12,0.0,0.8771929824561404,0
16166,Extrovert,7.0,0,5,0.0,0.8771929824561404,0
1495,Extrovert,7.0,0,0,0.0,0.8771929824561404,0
2614,Extrovert,7.0,0,3,0.0,0.8771929824561404,0
9785,Extrovert,7.0,0,10,0.0,0.8771929824561404,0
11459,Extrovert,7.0,0,12,0.0,0.8771929824561404,0
3873,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
15496,Extrovert,7.0,0,11,0.0,0.8771929824561404,0
15833,Extrovert,7.0,1,8,0.0,0.8771929824561404,0
14743,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
16196,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
4555,Extrovert,7.0,0,10,0.0,0.8771929824561404,0
13012,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
12999,Extrovert,7.0,0,5,0.0,0.8771929824561404,0
8111,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
11078,Extrovert,7.0,0,5,0.0,0.8771929824561404,0
17026,Extrovert,7.0,0,0,0.0,0.8771929824561404,0
17592,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
13105,Extrovert,7.0,0,3,0.0,0.8771929824561404,0
1149,Extrovert,7.0,0,9,0.0,0.8771929824561404,0
7557,Extrovert,7.0,0,3,0.0,0.8771929824561404,0
10966,Extrovert,7.0,0,10,0.0,0.8771929824561404,0
13034,Extrovert,7.0,0,10,0.0,0.8771929824561404,0
13055,Extrovert,7.0,0,12,0.0,0.8771929824561404,0
6942,Extrovert,7.0,0,12,0.0,0.8771929824561404,0
8946,Extrovert,7.0,0,12,0.0,0.8771929824561404,0
1318,Extrovert,7.0,0,0,0.0,0.8771929824561404,0
12005,Extrovert,7.0,0,9,0.0,0.8771929824561404,0
15459,Extrovert,7.0,0,11,0.0,0.8771929824561404,0
2263,Extrovert,7.0,0,5,0.0,0.8771929824561404,0
18103,Extrovert,7.0,0,3,0.0,0.8771929824561404,0
7550,Extrovert,7.0,0,12,0.0,0.8771929824561404,0
5554,Extrovert,7.0,0,5,0.0,0.8771929824561404,0
8076,Extrovert,7.0,0,11,0.0,0.8771929824561404,0
3814,Extrovert,7.0,1,8,0.0,0.8771929824561404,0
9075,Extrovert,7.0,0,9,0.0,0.8771929824561404,0
10999,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
18124,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
8981,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
6509,Extrovert,7.0,0,12,0.0,0.8771929824561404,0
3015,Extrovert,7.0,0,10,0.0,0.8771929824561404,0
10001,Extrovert,7.0,0,11,0.0,0.8771929824561404,0
5491,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
4730,Extrovert,7.0,0,3,0.0,0.8771929824561404,0
9005,Extrovert,7.0,0,12,0.0,0.8771929824561404,0
12922,Extrovert,7.0,0,0,0.0,0.8771929824561404,0
2245,Extrovert,7.0,0,3,0.0,0.8771929824561404,0
12957,Extrovert,7.0,0,11,0.0,0.8771929824561404,0
4926,Extrovert,7.0,0,9,0.0,0.8771929824561404,0
6497,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
17030,Extrovert,7.0,0,5,0.0,0.8771929824561404,0
6397,Extrovert,7.0,1,8,0.0,0.8771929824561404,0
9865,Extrovert,7.0,0,0,0.0,0.8771929824561404,0
5375,Extrovert,7.0,0,11,0.0,0.8771929824561404,0
5374,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
7995,Extrovert,7.0,0,3,0.0,0.8771929824561404,0
14999,Extrovert,7.0,0,9,0.0,0.8771929824561404,0
17410,Extrovert,7.0,0,12,0.0,0.8771929824561404,0
17408,Extrovert,7.0,0,10,0.0,0.8771929824561404,0
16039,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
12391,Extrovert,7.0,0,0,0.0,0.8771929824561404,0
9309,Extrovert,7.0,0,9,0.0,0.8771929824561404,0
9308,Extrovert,7.0,1,8,0.0,0.8771929824561404,0
2923,Extrovert,7.0,0,9,0.0,0.8771929824561404,0
17040,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
17974,Extrovert,7.0,1,8,0.0,0.8771929824561404,0
17965,Extrovert,7.0,0,12,0.0,0.8771929824561404,0
9884,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
17357,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
2507,Extrovert,7.0,0,3,0.0,0.8771929824561404,0
6765,Extrovert,7.0,0,11,0.0,0.8771929824561404,0
3718,Extrovert,7.0,0,13,0.0,0.8771929824561404,0
8013,Extrovert,7.0,0,3,0.0,0.8771929824561404,0
2941,Extrovert,7.0,0,11,0.0,0.8771929824561404,0
4790,Extrovert,7.0,0,9,0.0,0.8771929824561404,0
