id,probability,prediction
21468,0.9931269448074931,Extrovert
21469,0.9783568566313653,Extrovert
21470,0.9812210072220585,Extrovert
21471,0.9538699673769384,Extrovert
21472,0.9874100118799543,Extrovert
21473,0.9860501849414206,Extrovert
21474,0.017971272720751642,Introvert
21475,0.9461588448464247,Extrovert
21476,0.9840775996805664,Extrovert
21477,0.9891262270246255,Extrovert
21478,0.044721482748193674,Introvert
21479,0.9909409349160463,Extrovert
21480,0.02618322911143538,Introvert
21481,0.9297909445710358,Extrovert
21482,0.9684321029924898,Extrovert
21483,0.9944393109211589,Extrovert
21484,0.047994852780998395,Introvert
21485,0.9837859130501299,Extrovert
21486,0.02783046292042274,Introvert
21487,0.989606587332845,Extrovert
21488,0.9848116046918826,Extrovert
21489,0.9657287210834358,Extrovert
21490,0.9863746740372441,Extrovert
21491,0.9832726608039646,Extrovert
21492,0.9912628614649333,Extrovert
21493,0.9935558131321283,Extrovert
21494,0.9866106743284832,Extrovert
21495,0.015683364732705703,Introvert
21496,0.9537456077490141,Extrovert
21497,0.10187967882963733,Introvert
21498,0.9211776946647058,Extrovert
21499,0.11718206649962015,Introvert
21500,0.9829113782649317,Extrovert
21501,0.9920858145310462,Extrovert
21502,0.9845711603169077,Extrovert
21503,0.9822269527441565,Extrovert
21504,0.992654299867428,Extrovert
21505,0.9830623978764494,Extrovert
21506,0.9852689401392258,Extrovert
21507,0.9815654023803095,Extrovert
21508,0.9906096282726414,Extrovert
21509,0.9628875433006063,Extrovert
21510,0.979814783664364,Extrovert
21511,0.8576343424091265,Extrovert
21512,0.0351206559504328,Introvert
21513,0.9872105436603664,Extrovert
21514,0.9808446799995405,Extrovert
21515,0.060494998507356144,Introvert
21516,0.9786749434941221,Extrovert
21517,0.9923300773369504,Extrovert
21518,0.029814363351855184,Introvert
21519,0.9859429872404668,Extrovert
21520,0.039522711011716324,Introvert
21521,0.9936061455302161,Extrovert
21522,0.9693735678843751,Extrovert
21523,0.018046984148087798,Introvert
21524,0.9944607395222288,Extrovert
21525,0.9909930234202303,Extrovert
21526,0.9811413630131988,Extrovert
21527,0.9764578626988174,Extrovert
21528,0.9856144837927102,Extrovert
21529,0.014531056809510917,Introvert
21530,0.9789246754913252,Extrovert
21531,0.9742640144347294,Extrovert
21532,0.9867339012318613,Extrovert
21533,0.9743349985674084,Extrovert
21534,0.9962945827401406,Extrovert
21535,0.9887906029880782,Extrovert
21536,0.017370561750237223,Introvert
21537,0.16892230020455762,Introvert
21538,0.01599484483888297,Introvert
21539,0.9869135533844325,Extrovert
21540,0.030247194599094772,Introvert
21541,0.995000167998654,Extrovert
21542,0.9881732091036793,Extrovert
21543,0.9920228383622527,Extrovert
21544,0.9574710764961457,Extrovert
21545,0.029414710947445973,Introvert
21546,0.9876364758437873,Extrovert
21547,0.9896119475363456,Extrovert
21548,0.9832267143169272,Extrovert
21549,0.9861368565856194,Extrovert
21550,0.9871774205247805,Extrovert
21551,0.9770253834577665,Extrovert
21552,0.9730905024961244,Extrovert
21553,0.9886000441408781,Extrovert
21554,0.9852898167374109,Extrovert
21555,0.9776869271604097,Extrovert
21556,0.9898903360871291,Extrovert
21557,0.9840984233548816,Extrovert
21558,0.990045597268454,Extrovert
21559,0.9902120556627375,Extrovert
21560,0.9921992029450442,Extrovert
21561,0.024180885734988694,Introvert
21562,0.12144832468822535,Introvert
21563,0.9861832477703529,Extrovert
21564,0.04092183743530618,Introvert
21565,0.12846927145464532,Introvert
21566,0.058904531982555894,Introvert
21567,0.9920715738534266,Extrovert
21568,0.9930316042043883,Extrovert
21569,0.9928911024273595,Extrovert
21570,0.986316672787846,Extrovert
21571,0.9887814769066164,Extrovert
21572,0.9709359635167114,Extrovert
21573,0.9621081692567142,Extrovert
21574,0.9870241753722986,Extrovert
21575,0.9653337782475564,Extrovert
21576,0.9832622870313245,Extrovert
21577,0.9773528740698578,Extrovert
21578,0.9913510662633692,Extrovert
21579,0.9663895571208616,Extrovert
21580,0.022231823819321848,Introvert
21581,0.942156636924107,Extrovert
21582,0.03556357825313938,Introvert
21583,0.035001391759229804,Introvert
21584,0.9897507963299207,Extrovert
21585,0.9654209048997681,Extrovert
21586,0.9605753798882304,Extrovert
21587,0.9849170532871699,Extrovert
21588,0.9624509965941787,Extrovert
21589,0.9889719059282841,Extrovert
21590,0.9559040408380126,Extrovert
21591,0.9824092334735696,Extrovert
21592,0.9722884725485352,Extrovert
21593,0.022344073847925607,Introvert
21594,0.9829086645854714,Extrovert
21595,0.9845059971673852,Extrovert
21596,0.9819743176477213,Extrovert
21597,0.993539199256692,Extrovert
21598,0.07674877326719147,Introvert
21599,0.02609282066880384,Introvert
21600,0.9751187062472676,Extrovert
21601,0.9764083715529823,Extrovert
21602,0.9055652934490487,Extrovert
21603,0.973706704190595,Extrovert
21604,0.9873980693657216,Extrovert
21605,0.05597695724819941,Introvert
21606,0.9763224028188116,Extrovert
21607,0.9804223314276508,Extrovert
21608,0.9696802224221207,Extrovert
21609,0.028842950928912103,Introvert
21610,0.954770063438169,Extrovert
21611,0.9873373139405655,Extrovert
21612,0.9708339406569918,Extrovert
21613,0.9854237820472663,Extrovert
21614,0.9684112830339536,Extrovert
21615,0.015824448609522753,Introvert
21616,0.9761006922456563,Extrovert
21617,0.0325628482215159,Introvert
21618,0.9783405419936807,Extrovert
21619,0.9871026552491011,Extrovert
21620,0.9864292478992367,Extrovert
21621,0.9861620987551168,Extrovert
21622,0.035130786365851284,Introvert
21623,0.9823174749788011,Extrovert
21624,0.021183224986438216,Introvert
21625,0.9943277985164437,Extrovert
21626,0.981431900888394,Extrovert
21627,0.9881949955890328,Extrovert
21628,0.9722925264889503,Extrovert
21629,0.974880554961479,Extrovert
21630,0.9956769863953674,Extrovert
21631,0.013602046442857615,Introvert
21632,0.990763361855844,Extrovert
21633,0.012954215309086225,Introvert
21634,0.9790975177785686,Extrovert
21635,0.959163479101016,Extrovert
21636,0.03082875560582764,Introvert
21637,0.9538084997679247,Extrovert
21638,0.05565921249264301,Introvert
21639,0.9936291381494616,Extrovert
21640,0.03633235185933727,Introvert
21641,0.9382785584877371,Extrovert
21642,0.9830442127086201,Extrovert
21643,0.981200814360865,Extrovert
21644,0.9720319511805341,Extrovert
21645,0.06088157644167784,Introvert
21646,0.97694682916955,Extrovert
21647,0.9885572155556483,Extrovert
21648,0.046942402300354825,Introvert
21649,0.9431270482624077,Extrovert
21650,0.9866090617391317,Extrovert
21651,0.07197576291358776,Introvert
21652,0.97622993773094,Extrovert
21653,0.9897849224611305,Extrovert
21654,0.9711941385033869,Extrovert
21655,0.9867365267337647,Extrovert
21656,0.9842095314146876,Extrovert
21657,0.9245080242362326,Extrovert
21658,0.1386460799199884,Introvert
21659,0.031705169247093795,Introvert
21660,0.9747153059374648,Extrovert
21661,0.9880472475425585,Extrovert
21662,0.9859927724006571,Extrovert
21663,0.035096594679924445,Introvert
21664,0.9679148728145295,Extrovert
21665,0.021075419236177877,Introvert
21666,0.9892507733073284,Extrovert
21667,0.032453192742294995,Introvert
21668,0.03697173362504357,Introvert
21669,0.061761763433008376,Introvert
21670,0.9911568984584955,Extrovert
21671,0.9857946421162552,Extrovert
21672,0.9833017907075385,Extrovert
21673,0.04154474815473132,Introvert
21674,0.9856908252366609,Extrovert
21675,0.9795873876025609,Extrovert
21676,0.984229241145888,Extrovert
21677,0.9947000486497067,Extrovert
21678,0.013643094489031792,Introvert
21679,0.9808618538059914,Extrovert
21680,0.9945871054102703,Extrovert
21681,0.06850361612936876,Introvert
21682,0.9802982423832738,Extrovert
21683,0.9934830371912271,Extrovert
21684,0.9368008798229903,Extrovert
21685,0.9826904281688756,Extrovert
21686,0.9884616643368668,Extrovert
21687,0.9926942208288949,Extrovert
21688,0.031128980038094844,Introvert
21689,0.9812708916078534,Extrovert
21690,0.9949329422927102,Extrovert
21691,0.9834599035404462,Extrovert
21692,0.05313915816620156,Introvert
21693,0.9554603590882994,Extrovert
21694,0.9822917747768353,Extrovert
21695,0.9747355231854449,Extrovert
21696,0.03379025236047546,Introvert
21697,0.9909756509838648,Extrovert
21698,0.02913696097692924,Introvert
21699,0.017495018466029216,Introvert
21700,0.040828981924476454,Introvert
21701,0.9953756592514125,Extrovert
21702,0.9904412108757323,Extrovert
21703,0.0732164627722868,Introvert
21704,0.9682106493911228,Extrovert
21705,0.9808946344182624,Extrovert
21706,0.9829034081214807,Extrovert
21707,0.9681180254792109,Extrovert
21708,0.04659794512253984,Introvert
21709,0.9934992159930708,Extrovert
21710,0.024769274713654543,Introvert
21711,0.02992028821955998,Introvert
21712,0.9397268425576877,Extrovert
21713,0.9904172174086001,Extrovert
21714,0.9948981171970356,Extrovert
21715,0.926802959893612,Extrovert
21716,0.042406810600487385,Introvert
21717,0.9829616385532498,Extrovert
21718,0.016658718335040786,Introvert
21719,0.9882129535867911,Extrovert
21720,0.9889710506823077,Extrovert
21721,0.98747944149916,Extrovert
21722,0.977180122393511,Extrovert
21723,0.9877927342231783,Extrovert
21724,0.9637911749602557,Extrovert
21725,0.9931170221183805,Extrovert
21726,0.16361050621925138,Introvert
21727,0.01662283076183733,Introvert
21728,0.9950237202211211,Extrovert
21729,0.9787475345776946,Extrovert
21730,0.9871214942971678,Extrovert
21731,0.9431192138348976,Extrovert
21732,0.9813189903267819,Extrovert
21733,0.9704960410490419,Extrovert
21734,0.9920711643638288,Extrovert
21735,0.9879541666034026,Extrovert
21736,0.06832439908076741,Introvert
21737,0.06710785841189223,Introvert
21738,0.98041359150764,Extrovert
21739,0.9933074187658804,Extrovert
21740,0.9905894602586857,Extrovert
21741,0.9833797721389461,Extrovert
21742,0.9878755668923436,Extrovert
21743,0.9900799030662484,Extrovert
21744,0.9880940447071389,Extrovert
21745,0.9926493967034734,Extrovert
21746,0.962276531860439,Extrovert
21747,0.8268983413932454,Extrovert
21748,0.9939782316847028,Extrovert
21749,0.10072250841502521,Introvert
21750,0.9890891794406302,Extrovert
21751,0.9808798279115203,Extrovert
21752,0.9667006076615756,Extrovert
21753,0.9824806722535662,Extrovert
21754,0.968380152349793,Extrovert
21755,0.972247499034518,Extrovert
21756,0.029379581501794354,Introvert
21757,0.9674507194906188,Extrovert
21758,0.985938637349394,Extrovert
21759,0.9795871323122485,Extrovert
21760,0.026438888498266234,Introvert
21761,0.9919356228201318,Extrovert
21762,0.05883458985788592,Introvert
21763,0.9927188239746922,Extrovert
21764,0.9574194791581034,Extrovert
21765,0.9794268847933001,Extrovert
21766,0.9908630151666632,Extrovert
21767,0.9746260148178537,Extrovert
21768,0.9933818837160121,Extrovert
21769,0.9743920325129574,Extrovert
21770,0.953042571073922,Extrovert
21771,0.9866754264144433,Extrovert
21772,0.9776015370138851,Extrovert
21773,0.015989752223899343,Introvert
21774,0.9821265369398698,Extrovert
21775,0.9600051154867962,Extrovert
21776,0.02754473324662397,Introvert
21777,0.9435463050006897,Extrovert
21778,0.02728981655106637,Introvert
21779,0.9883051561851603,Extrovert
21780,0.06297052890295433,Introvert
21781,0.9892979342534043,Extrovert
21782,0.975772737694467,Extrovert
21783,0.993992169587267,Extrovert
21784,0.9805597448517167,Extrovert
21785,0.08036601527101653,Introvert
21786,0.974137975955823,Extrovert
21787,0.07041397031765306,Introvert
21788,0.9912071808497981,Extrovert
21789,0.9885632769346943,Extrovert
21790,0.9846382546809906,Extrovert
21791,0.975751011905612,Extrovert
21792,0.9918673823063013,Extrovert
21793,0.9921127511457881,Extrovert
21794,0.0396683613287764,Introvert
21795,0.9838439499174184,Extrovert
21796,0.9820043908526366,Extrovert
21797,0.020988424699965987,Introvert
21798,0.9810662249668789,Extrovert
21799,0.9791555839927465,Extrovert
21800,0.5604184602150537,Extrovert
21801,0.9713383807590201,Extrovert
21802,0.9632091167124989,Extrovert
21803,0.944897704385553,Extrovert
21804,0.9826190450117182,Extrovert
21805,0.9910018149939303,Extrovert
21806,0.9657662043037082,Extrovert
21807,0.9555890233869573,Extrovert
21808,0.9801841791894953,Extrovert
21809,0.9837433619391425,Extrovert
21810,0.9489139324039237,Extrovert
21811,0.9761928514611462,Extrovert
21812,0.9890292090469421,Extrovert
21813,0.9815662791655729,Extrovert
21814,0.016957638415459074,Introvert
21815,0.9917086516077867,Extrovert
21816,0.9831437548180512,Extrovert
21817,0.06814968897938185,Introvert
21818,0.9875662201244462,Extrovert
21819,0.9880362938515574,Extrovert
21820,0.9891433329014067,Extrovert
21821,0.19259180345765511,Introvert
21822,0.9891271977378204,Extrovert
21823,0.9869763015036348,Extrovert
21824,0.9877895453335415,Extrovert
21825,0.9906423162595251,Extrovert
21826,0.9863213573995597,Extrovert
21827,0.8368159456555373,Extrovert
21828,0.9897743279977874,Extrovert
21829,0.9918306487219339,Extrovert
21830,0.9939266486801005,Extrovert
21831,0.9892951224940006,Extrovert
21832,0.990000137793411,Extrovert
21833,0.02695582775235188,Introvert
21834,0.9844776199486486,Extrovert
21835,0.9619356790732126,Extrovert
21836,0.9899708001836179,Extrovert
21837,0.9815832054919419,Extrovert
21838,0.9897732121097482,Extrovert
21839,0.08144970561396842,Introvert
21840,0.9943191147643056,Extrovert
21841,0.032840133495837365,Introvert
21842,0.9888943239631109,Extrovert
21843,0.08582809379957745,Introvert
21844,0.987933431224781,Extrovert
21845,0.9847041208436291,Extrovert
21846,0.9901527916650611,Extrovert
21847,0.9831215025410895,Extrovert
21848,0.08424080225463448,Introvert
21849,0.9897540268182089,Extrovert
21850,0.9686554484974794,Extrovert
21851,0.9676743949765798,Extrovert
21852,0.9681474586177267,Extrovert
21853,0.9805132359511013,Extrovert
21854,0.041851873159681266,Introvert
21855,0.038206345197410486,Introvert
21856,0.03743923489344778,Introvert
21857,0.9737232782531009,Extrovert
21858,0.965312768449721,Extrovert
21859,0.9876609004965531,Extrovert
21860,0.995619430196464,Extrovert
21861,0.986168106441142,Extrovert
21862,0.9922528764987971,Extrovert
21863,0.983619849850642,Extrovert
21864,0.9563869626186966,Extrovert
21865,0.9628126093674105,Extrovert
21866,0.018546367467873102,Introvert
21867,0.9678223678393548,Extrovert
21868,0.9144098070382702,Extrovert
21869,0.05919948305861396,Introvert
21870,0.9805557596520555,Extrovert
21871,0.016923669409537503,Introvert
21872,0.988561020290214,Extrovert
21873,0.04642130920880339,Introvert
21874,0.9940650996732507,Extrovert
21875,0.9924928041623067,Extrovert
21876,0.06984926736808296,Introvert
21877,0.9785092959629518,Extrovert
21878,0.9661131733770038,Extrovert
21879,0.9834642574732522,Extrovert
21880,0.9894709365032479,Extrovert
21881,0.06471499790708696,Introvert
21882,0.07619477596622977,Introvert
21883,0.9684983331069418,Extrovert
21884,0.9845417881074855,Extrovert
21885,0.05612424471301044,Introvert
21886,0.9934708074092908,Extrovert
21887,0.9864020690655915,Extrovert
21888,0.9759666347866635,Extrovert
21889,0.992803800322713,Extrovert
21890,0.9656292650496671,Extrovert
21891,0.012708675525345464,Introvert
21892,0.9829300912854857,Extrovert
21893,0.9595163704156777,Extrovert
21894,0.9846719466661804,Extrovert
21895,0.9939864392363376,Extrovert
21896,0.9905944423954478,Extrovert
21897,0.9928851339883675,Extrovert
21898,0.9886261581744122,Extrovert
21899,0.9891821853016294,Extrovert
21900,0.9812253897158018,Extrovert
21901,0.03517270922592723,Introvert
21902,0.9815530266005779,Extrovert
21903,0.9880814541654651,Extrovert
21904,0.9916968165774748,Extrovert
21905,0.979955682292438,Extrovert
21906,0.9906032679656412,Extrovert
21907,0.9834353769532242,Extrovert
21908,0.9793530297734419,Extrovert
21909,0.9861228747807396,Extrovert
21910,0.08256818849174183,Introvert
21911,0.9907954129634703,Extrovert
21912,0.97795043518219,Extrovert
21913,0.06359927719455863,Introvert
21914,0.9770749167152548,Extrovert
21915,0.039250576527827555,Introvert
21916,0.9715568553132155,Extrovert
21917,0.022048466507368653,Introvert
21918,0.9866475939082946,Extrovert
21919,0.9790918744209565,Extrovert
21920,0.12943486362001144,Introvert
21921,0.9838392574015481,Extrovert
21922,0.9810275351517432,Extrovert
21923,0.012169696372080254,Introvert
21924,0.9935804887155021,Extrovert
21925,0.985036346907115,Extrovert
21926,0.9889695116003336,Extrovert
21927,0.9805574946279296,Extrovert
21928,0.991378689385989,Extrovert
21929,0.9837601067126448,Extrovert
21930,0.0378815228533693,Introvert
21931,0.9752670037917259,Extrovert
21932,0.6805640081470847,Extrovert
21933,0.9810735799664275,Extrovert
21934,0.9963350291614541,Extrovert
21935,0.9858074632782283,Extrovert
21936,0.9696646740455034,Extrovert
21937,0.024936080196326184,Introvert
21938,0.9897426679566209,Extrovert
21939,0.9678918789564636,Extrovert
21940,0.9852770867364052,Extrovert
21941,0.06072473911102326,Introvert
21942,0.9811099758994104,Extrovert
21943,0.992788920550907,Extrovert
21944,0.983639173303642,Extrovert
21945,0.015911797622260547,Introvert
21946,0.06466245114327221,Introvert
21947,0.9887207848799798,Extrovert
21948,0.9904250008787165,Extrovert
21949,0.9891715457668309,Extrovert
21950,0.9699843709281343,Extrovert
21951,0.9893099083054917,Extrovert
21952,0.9859647941626781,Extrovert
21953,0.028353547174674476,Introvert
21954,0.9752683348186435,Extrovert
21955,0.9836136666209778,Extrovert
21956,0.9694146084911306,Extrovert
21957,0.9804531688237489,Extrovert
21958,0.9768080505793684,Extrovert
21959,0.993057903306189,Extrovert
21960,0.9939851218542419,Extrovert
21961,0.9799561129610126,Extrovert
21962,0.9922012482757513,Extrovert
21963,0.9912026434218951,Extrovert
21964,0.9796582779016744,Extrovert
21965,0.9837641048512861,Extrovert
21966,0.03738069806302313,Introvert
21967,0.989750841172922,Extrovert
21968,0.9852937851742911,Extrovert
21969,0.051791973702036066,Introvert
21970,0.9844772055608523,Extrovert
21971,0.028609688830488172,Introvert
21972,0.9905635625462217,Extrovert
21973,0.9881271051895814,Extrovert
21974,0.9839344610146776,Extrovert
21975,0.9936491813208101,Extrovert
21976,0.9887078744545098,Extrovert
21977,0.961501336711553,Extrovert
21978,0.9903896791927366,Extrovert
21979,0.9855608449204549,Extrovert
21980,0.9863777234930019,Extrovert
21981,0.9602124075371681,Extrovert
21982,0.9888642286459206,Extrovert
21983,0.9939531217007083,Extrovert
21984,0.046080647514080274,Introvert
21985,0.9827692255925751,Extrovert
21986,0.9898884275098838,Extrovert
21987,0.9744328471741056,Extrovert
21988,0.9934008857044605,Extrovert
21989,0.9750204954812046,Extrovert
21990,0.9852410391809621,Extrovert
21991,0.9866349843841749,Extrovert
21992,0.9851228875654057,Extrovert
21993,0.9469208010404844,Extrovert
21994,0.9570269733858361,Extrovert
21995,0.04003129191333584,Introvert
21996,0.0569878057582371,Introvert
21997,0.026448091610780888,Introvert
21998,0.9880873619592258,Extrovert
21999,0.03706652454466956,Introvert
22000,0.9839707278563911,Extrovert
22001,0.9923586702408205,Extrovert
22002,0.06991987143188373,Introvert
22003,0.9839859451151753,Extrovert
22004,0.09739589972129639,Introvert
22005,0.9914023125582607,Extrovert
22006,0.9393532759534994,Extrovert
22007,0.9927764722620133,Extrovert
22008,0.9793441304751015,Extrovert
22009,0.9942736145231447,Extrovert
22010,0.9879008856169286,Extrovert
22011,0.965087810587929,Extrovert
22012,0.10142878787899474,Introvert
22013,0.033348974503570314,Introvert
22014,0.03935712867288145,Introvert
22015,0.9909871222593484,Extrovert
22016,0.9929446090388332,Extrovert
22017,0.9895727330661798,Extrovert
22018,0.9828310792996969,Extrovert
22019,0.9824481776696243,Extrovert
22020,0.9836777193042343,Extrovert
22021,0.9735726841725588,Extrovert
22022,0.025239154842129862,Introvert
22023,0.9761403984895567,Extrovert
22024,0.9818583286435476,Extrovert
22025,0.9917539594938702,Extrovert
22026,0.9889000646712109,Extrovert
22027,0.013742654667728529,Introvert
22028,0.9682086506662394,Extrovert
22029,0.9822234588545518,Extrovert
22030,0.01856887717143294,Introvert
22031,0.9354739692300594,Extrovert
22032,0.966841102630136,Extrovert
22033,0.9810501900185464,Extrovert
22034,0.9911157670654716,Extrovert
22035,0.9871707546058719,Extrovert
22036,0.9874604438322923,Extrovert
22037,0.9882890577192267,Extrovert
22038,0.9804574494867536,Extrovert
22039,0.9907445563415369,Extrovert
22040,0.9779676933796158,Extrovert
22041,0.9819921885332766,Extrovert
22042,0.9933925315948946,Extrovert
22043,0.04297515901337855,Introvert
22044,0.9866009584099847,Extrovert
22045,0.9908803055532737,Extrovert
22046,0.9878392769158013,Extrovert
22047,0.988430919160064,Extrovert
22048,0.021566699677952116,Introvert
22049,0.936902607588114,Extrovert
22050,0.024135707396798822,Introvert
22051,0.9886571910395838,Extrovert
22052,0.026813680113823225,Introvert
22053,0.9822653443355478,Extrovert
22054,0.9675655939145404,Extrovert
22055,0.9873014340889062,Extrovert
22056,0.9896787225006121,Extrovert
22057,0.9913359902105612,Extrovert
22058,0.9733600119507555,Extrovert
22059,0.9918894573091084,Extrovert
22060,0.9841629998749486,Extrovert
22061,0.9783829121269758,Extrovert
22062,0.0691179027773606,Introvert
22063,0.9928614667738085,Extrovert
22064,0.9772581962543327,Extrovert
22065,0.022267860549846544,Introvert
22066,0.9869767011594727,Extrovert
22067,0.9901710828293554,Extrovert
22068,0.9742064343865217,Extrovert
22069,0.9834441713584523,Extrovert
22070,0.9910488854215986,Extrovert
22071,0.989382098608685,Extrovert
22072,0.9789246754913252,Extrovert
22073,0.9911576344660714,Extrovert
22074,0.9861943327744187,Extrovert
22075,0.06527057999318431,Introvert
22076,0.9874826193054226,Extrovert
22077,0.975423502477421,Extrovert
22078,0.8754337696627017,Extrovert
22079,0.9844109224667091,Extrovert
22080,0.9940993210469982,Extrovert
22081,0.9945680596513709,Extrovert
22082,0.0684470375950236,Introvert
22083,0.984239727476148,Extrovert
22084,0.9770437983585409,Extrovert
22085,0.9832467149587384,Extrovert
22086,0.9884650244360491,Extrovert
22087,0.9885672374344789,Extrovert
22088,0.8616494681749931,Extrovert
22089,0.982075177733041,Extrovert
22090,0.9845377449231449,Extrovert
22091,0.9880219621174092,Extrovert
22092,0.9952325884695117,Extrovert
22093,0.9877040000076723,Extrovert
22094,0.9913832088489392,Extrovert
22095,0.9882240097153371,Extrovert
22096,0.9808204662621833,Extrovert
22097,0.9825554328308564,Extrovert
22098,0.02824068800949809,Introvert
22099,0.9889794315240789,Extrovert
22100,0.9858830518827372,Extrovert
22101,0.98439143710048,Extrovert
22102,0.028857319900470402,Introvert
22103,0.9820043908526366,Extrovert
22104,0.9940181710424488,Extrovert
22105,0.03038220869004301,Introvert
22106,0.9766124820722887,Extrovert
22107,0.9805189476645655,Extrovert
22108,0.9795350331808464,Extrovert
22109,0.9760599053026942,Extrovert
22110,0.9862570612377475,Extrovert
22111,0.9598020735069344,Extrovert
22112,0.045305523743489395,Introvert
22113,0.989252629847363,Extrovert
22114,0.9835685903551719,Extrovert
22115,0.9756735196600177,Extrovert
22116,0.994147412099857,Extrovert
22117,0.9919437859139186,Extrovert
22118,0.9895475737631585,Extrovert
22119,0.9708911507172842,Extrovert
22120,0.9649957894868116,Extrovert
22121,0.018420235529978384,Introvert
22122,0.06441314335167284,Introvert
22123,0.024570935312508688,Introvert
22124,0.9873980459457531,Extrovert
22125,0.9897421571309823,Extrovert
22126,0.9932356309470061,Extrovert
22127,0.994167971573195,Extrovert
22128,0.039714615267466544,Introvert
22129,0.9820030965651657,Extrovert
22130,0.01449935308722255,Introvert
22131,0.9787430394955099,Extrovert
22132,0.9950363802573172,Extrovert
22133,0.9868934576206376,Extrovert
22134,0.980148750160158,Extrovert
22135,0.9950364726045653,Extrovert
22136,0.9720195714212618,Extrovert
22137,0.029274810776743238,Introvert
22138,0.029192142310770237,Introvert
22139,0.9782133074723369,Extrovert
22140,0.03525740409800075,Introvert
22141,0.9916292672563903,Extrovert
22142,0.993212612993547,Extrovert
22143,0.11195666960147847,Introvert
22144,0.09161853425398218,Introvert
22145,0.9907987738872828,Extrovert
22146,0.9942162968077712,Extrovert
22147,0.989827292310548,Extrovert
22148,0.02514561870623321,Introvert
22149,0.9890453891613042,Extrovert
22150,0.982429253192539,Extrovert
22151,0.9879452721925748,Extrovert
22152,0.9798281887480844,Extrovert
22153,0.04268032922256336,Introvert
22154,0.9898193591636361,Extrovert
22155,0.9886203714492978,Extrovert
22156,0.03645968797338857,Introvert
22157,0.9852968839844326,Extrovert
22158,0.988430919160064,Extrovert
22159,0.9910547301149386,Extrovert
22160,0.9911974211427875,Extrovert
22161,0.9907607658527094,Extrovert
22162,0.9620514294963775,Extrovert
22163,0.013311319345342623,Introvert
22164,0.9874360243393557,Extrovert
22165,0.026336707536654402,Introvert
22166,0.986216780906819,Extrovert
22167,0.9918955684676236,Extrovert
22168,0.9908439668544539,Extrovert
22169,0.9887834957987396,Extrovert
22170,0.9857639099637014,Extrovert
22171,0.986021316174994,Extrovert
22172,0.18095725678388877,Introvert
22173,0.044149716530732706,Introvert
22174,0.9764566530104171,Extrovert
22175,0.12204222898116421,Introvert
22176,0.9866353918755448,Extrovert
22177,0.07975667294157206,Introvert
22178,0.9944173794808158,Extrovert
22179,0.9928288251249775,Extrovert
22180,0.9831490604674327,Extrovert
22181,0.9885743110784417,Extrovert
22182,0.13012127319678918,Introvert
22183,0.9855694417902374,Extrovert
22184,0.9853980905824191,Extrovert
22185,0.980867375833619,Extrovert
22186,0.9919463852537145,Extrovert
22187,0.021402359163211128,Introvert
22188,0.9918804091128269,Extrovert
22189,0.7874395046287315,Extrovert
22190,0.9752670037917259,Extrovert
22191,0.9819751787502531,Extrovert
22192,0.9900816348476666,Extrovert
22193,0.9755286738205271,Extrovert
22194,0.9924429840360046,Extrovert
22195,0.05109286746118084,Introvert
22196,0.15952231694565694,Introvert
22197,0.9853975999179697,Extrovert
22198,0.9843387837628035,Extrovert
22199,0.992887382690545,Extrovert
22200,0.9924354579719669,Extrovert
22201,0.9897575079994418,Extrovert
22202,0.988561020290214,Extrovert
22203,0.984687798820089,Extrovert
22204,0.9456875768364041,Extrovert
22205,0.9912639225783797,Extrovert
22206,0.12218274604336561,Introvert
22207,0.9816968643967421,Extrovert
22208,0.9864408796560801,Extrovert
22209,0.9883539283075538,Extrovert
22210,0.030807668272345778,Introvert
22211,0.9454198252949645,Extrovert
22212,0.9530351144451453,Extrovert
22213,0.9695105214618607,Extrovert
22214,0.9858966307236239,Extrovert
22215,0.9868869634795837,Extrovert
22216,0.9751242919787396,Extrovert
22217,0.9846967221742812,Extrovert
22218,0.9344816520994834,Extrovert
22219,0.022101184409358897,Introvert
22220,0.9935401609619069,Extrovert
22221,0.994161388264969,Extrovert
22222,0.9820621207438858,Extrovert
22223,0.9915541886722761,Extrovert
22224,0.8100842719831041,Extrovert
22225,0.017855492113070758,Introvert
22226,0.03435150412308528,Introvert
22227,0.9806020988633852,Extrovert
22228,0.059054248634677564,Introvert
22229,0.9909457700263198,Extrovert
22230,0.9887968519138349,Extrovert
22231,0.991599574285803,Extrovert
22232,0.9880204479185515,Extrovert
22233,0.9684321029924898,Extrovert
22234,0.04755531120031133,Introvert
22235,0.9446073917579859,Extrovert
22236,0.044727465961343735,Introvert
22237,0.058412109584485304,Introvert
22238,0.9852556268195617,Extrovert
22239,0.9924813445494974,Extrovert
22240,0.9783760382808564,Extrovert
22241,0.9915009078026132,Extrovert
22242,0.9904271837935676,Extrovert
22243,0.03727856911484707,Introvert
22244,0.9848216554966795,Extrovert
22245,0.964877808152993,Extrovert
22246,0.9934615032606617,Extrovert
22247,0.9934341825395684,Extrovert
22248,0.9836788372996168,Extrovert
22249,0.9753819226651848,Extrovert
22250,0.9903189565085542,Extrovert
22251,0.977256959817784,Extrovert
22252,0.9686351250368089,Extrovert
22253,0.9809309185445759,Extrovert
22254,0.9912496680633691,Extrovert
22255,0.02644445948022618,Introvert
22256,0.9899404542987226,Extrovert
22257,0.9837396762406794,Extrovert
22258,0.9925737036301626,Extrovert
