id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Time_spent_Alone_is_null,Stage_fear_is_null,Social_event_attendance_is_null,Going_outside_is_null,Drained_after_socializing_is_null,Friends_circle_size_is_null,Post_frequency_is_null,has_drained_null,has_stage_fear_null,null_count,null_percentage,has_any_null,has_no_nulls,has_multiple_nulls,pattern_only_drained,pattern_only_stage,pattern_no_nulls,high_social_null_drained,low_alone_no_nulls,many_friends_null_drained,social_nulls_count,psychological_nulls_count,has_social_nulls,has_psychological_nulls,weighted_null_score,Personality
8089,1.7471462079749804,0.0,6.0,5.0,0.0,9.0,5.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
8090,1.0,0.0,9.0,4.0,0.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8091,0.0,0.0,6.389450142669855,6.0,0.0,14.0,3.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,1
8092,1.0,0.0,8.0,7.0,0.0,13.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0
8093,0.0,0.0,4.0,7.0,0.0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8094,0.0,0.018804780876494023,5.0,3.0,0.0,15.0,6.113682092555332,0,1,0,0,0,0,1,0,1,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,0,1,0,1,0.1789,1
8095,2.0,0.0,4.0,6.0,0.0,8.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8096,0.0,0.0,7.0,3.0,0.0,13.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8097,5.0,0.9277137956383239,0.0,2.0,1.0,3.263923059718184,2.0,0,1,0,0,0,1,0,0,1,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,1,1,1,0.1441,0
8098,1.0,0.0,4.0,6.0,0.0,13.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8099,4.0,0.0,4.0,7.0,0.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8100,2.0,0.0,4.0,6.0,0.0,15.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8101,2.0,0.0,3.0,4.0,0.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8102,1.0,0.0,8.0,5.0,0.0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8103,0.0,0.0,5.0,4.0,0.0,11.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8104,5.0,0.9277137956383239,0.0,2.0,1.0,5.0,0.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
8105,11.0,1.0,1.0,2.0,1.0,5.0,1.61134163208852,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0
8106,2.0,0.0,7.0,5.0,0.0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8107,3.0,0.018804780876494023,7.0,4.0,0.0,11.0,5.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
8108,9.0,0.9277137956383239,1.0,2.0,1.0,5.0,2.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
8109,2.0,0.0,6.0,6.0,0.0,12.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8110,9.0,1.0,1.0,1.0,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
8111,1.0,0.0,7.0,7.0,0.0,15.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8112,8.0,1.0,0.0,2.0,1.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
8113,2.0,0.0,9.0,5.0,0.0,14.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0
8114,1.0,0.0,10.0,3.0,0.0,11.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8115,0.0,0.0,9.0,6.0,0.0,11.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8116,0.0,0.0,7.0,7.0,0.0,9.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8117,1.0,0.0,9.0,4.0,0.9246012566457226,10.0,8.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,1,0,1,0,1,0,1,0.1977,0
8118,0.0,0.0,6.0,7.0,0.0,15.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8119,3.0,0.018804780876494023,3.0,4.0,0.0,8.0,4.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
8120,1.0,0.0,7.0,4.0,0.0,9.624586506654358,6.0,0,0,0,0,0,1,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0422,1
8121,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
8122,5.0,1.0,2.0,0.0,0.9246012566457226,4.0,1.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0.1977,0
8123,4.0,1.0,2.0,2.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
8124,1.0,0.0,5.0,5.0,0.0,15.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8125,0.0,0.0,8.0,6.0,0.0,12.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8126,2.0,0.0,8.0,6.0,0.0,13.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8127,2.0,0.0,9.0,3.0,0.0,9.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8128,3.0,0.0,6.389450142669855,4.0,0.0,7.0,3.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,1
8129,1.7471462079749804,0.0,9.0,6.0,0.0,9.0,8.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
8130,0.0,0.0,8.0,5.0,0.0,11.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8131,1.0,0.0,4.0,7.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8132,1.0,0.0,9.0,7.0,0.0,14.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8133,2.0,0.0,5.0,3.0,0.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8134,3.0,0.0,6.0,3.0,0.0,14.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8135,1.7471462079749804,0.0,4.0,4.0,0.0,9.0,8.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
8136,1.0,0.0,7.0,7.0,0.017828813175190753,12.0,6.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,1,0,1,0,1,0.1977,1
8137,0.0,0.0,6.389450142669855,3.0,0.0,15.0,5.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,1
8138,4.0,1.0,2.0,1.5341356167553808,1.0,3.263923059718184,0.0,0,0,0,1,0,1,0,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,2,0,1,0,0.0979,0
8139,1.0,0.0,8.0,5.0,0.0,13.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8140,3.0,0.0,4.0,5.0,0.0,14.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8141,1.0,0.0,7.0,6.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8142,3.0,0.0,8.0,7.0,0.0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8143,7.05193661971831,1.0,0.0,1.0,1.0,3.0,2.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,0
8144,4.0,0.0,6.0,6.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8145,0.0,0.0,8.0,4.0,0.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0
8146,0.0,0.0,4.0,5.0,0.0,4.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8147,1.0,0.0,4.0,7.0,0.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8148,3.0,0.0,8.0,5.0,0.0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8149,1.7471462079749804,0.0,7.0,7.0,0.0,11.0,7.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
8150,3.0,0.018804780876494023,5.0,4.0,0.0,8.0,8.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
8151,0.0,0.0,9.0,7.0,0.0,7.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8152,3.0,0.0,8.0,7.0,0.0,15.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8153,7.05193661971831,0.9277137956383239,1.0,0.0,1.0,5.0,0.0,1,1,0,0,0,0,0,0,1,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,0,1,0,1,0.1164,0
8154,11.0,1.0,3.0,0.0,1.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
8155,1.0,0.0,6.0,6.0,0.0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8156,0.0,0.018804780876494023,4.0,6.0,0.0,7.0,7.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
8157,1.0,0.0,6.0,3.0,0.0,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8158,8.0,0.9277137956383239,1.0,0.0,1.0,2.0,0.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
8159,11.0,1.0,1.0,2.0,1.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
8160,3.0,0.0,10.0,4.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8161,2.0,0.0,4.0,7.0,0.0,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8162,0.0,0.0,4.0,4.0,0.0,11.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8163,0.0,0.0,8.0,5.0,0.017828813175190753,13.0,9.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,1,0,1,0,1,0,1,0.1977,1
8164,0.0,0.0,6.0,6.0,0.017828813175190753,8.0,5.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,1,0,1,0,1,0.1977,1
8165,0.0,0.0,5.0,4.895893852555547,0.0,11.0,3.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
8166,1.0,0.0,9.0,6.0,0.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8167,1.0,0.0,5.0,5.0,0.0,9.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8168,1.0,0.0,8.0,5.0,0.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8169,2.0,0.0,4.0,6.0,0.017828813175190753,10.0,9.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,1,0,1,0,1,0.1977,1
8170,3.0,0.0,10.0,4.0,0.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8171,10.0,1.0,3.0,3.0,1.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
8172,0.0,0.0,7.0,6.0,0.0,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8173,4.0,0.0,6.0,3.0,0.0,11.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8174,5.0,0.0,9.0,6.0,0.0,15.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8175,2.0,0.0,6.0,6.0,0.0,11.0,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8176,3.0,0.0,8.0,3.0,0.0,7.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8177,0.0,0.0,8.0,7.0,0.0,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8178,1.0,0.018804780876494023,6.389450142669855,3.0,0.0,12.0,10.0,0,1,1,0,0,0,0,0,1,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,1,1,1,0.17270000000000002,1
8179,3.0,0.0,4.0,6.0,0.0,15.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8180,5.0,1.0,1.934201507882111,2.0,1.0,3.0,0.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,0
8181,3.0,0.0,6.0,4.895893852555547,0.0,9.624586506654358,9.0,0,0,0,1,0,1,0,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,2,0,1,0,0.0979,1
8182,11.0,0.9277137956383239,0.0,2.0,1.0,4.0,2.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
8183,3.0,0.0,8.0,3.0,0.0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8184,3.0,0.0,5.0,7.0,0.0,12.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8185,7.0,1.0,1.934201507882111,0.0,1.0,3.0,2.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,0
8186,3.0,0.0,7.0,6.0,0.0,13.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8187,0.0,0.0,3.0,6.0,0.0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8188,4.0,0.0,4.0,7.0,0.0,12.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8189,1.7471462079749804,0.0,7.0,5.0,0.0,12.0,9.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
8190,6.0,1.0,3.0,0.0,0.9246012566457226,5.0,2.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0.1977,0
8191,3.0,0.0,3.0,5.0,0.0,14.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8192,1.0,0.0,7.0,7.0,0.0,13.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8193,3.0,0.0,5.0,3.0,0.017828813175190753,9.0,7.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,1,0,1,0,1,0.1977,1
8194,1.7471462079749804,0.0,9.0,6.0,0.017828813175190753,6.0,9.0,1,0,0,0,1,0,0,1,0,2,0.2857142857142857,1,0,1,0,0,0,1,0,0,0,1,0,1,0.2122,1
8195,1.7471462079749804,0.0,7.0,5.0,0.0,11.0,6.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
8196,1.7471462079749804,1.0,0.0,3.0,1.0,4.0,0.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
8197,2.0,0.0,5.0,3.0,0.0,15.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8198,2.0,0.0,6.389450142669855,4.0,0.0,10.0,3.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,1
8199,1.0,0.0,8.0,4.0,0.0,6.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8200,0.0,0.0,9.0,3.0,0.0,11.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8201,0.0,0.0,3.0,6.0,0.0,14.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8202,1.0,0.0,6.0,5.0,0.017828813175190753,6.0,4.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0.1977,1
8203,0.0,0.018804780876494023,9.0,5.0,0.0,7.0,5.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
8204,9.0,1.0,3.0,2.0,1.0,7.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8205,4.0,1.0,2.0,1.5341356167553808,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,0
8206,0.0,0.0,6.389450142669855,4.895893852555547,0.0,13.0,3.0,0,0,1,1,0,0,0,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,2,0,1,0,0.1265,1
8207,10.0,0.9277137956383239,1.0,2.0,1.0,2.0,2.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
8208,1.0,0.0,3.0,4.0,0.0,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8209,1.0,0.0,4.0,5.0,0.0,9.624586506654358,9.0,0,0,0,0,0,1,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0422,1
8210,3.0,0.0,4.0,4.895893852555547,0.0,6.0,8.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
8211,0.0,0.0,9.0,6.0,0.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8212,4.0,0.0,9.0,7.0,0.0,13.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
8213,1.0,0.0,5.0,7.0,0.0,7.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8214,3.0,0.0,8.0,4.895893852555547,0.0,15.0,3.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
8215,1.0,0.0,9.0,3.0,0.0,14.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8216,10.0,1.0,2.0,1.0,1.0,3.263923059718184,1.61134163208852,0,0,0,0,0,1,1,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,0,1,0,0.1192,0
8217,0.0,0.0,3.0,4.0,0.0,13.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8218,1.0,0.0,10.0,4.0,0.0,6.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8219,5.0,1.0,0.0,1.5341356167553808,1.0,5.0,1.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,0
8220,1.0,0.018804780876494023,4.0,5.0,0.0,15.0,8.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
8221,2.0,0.0,7.0,4.895893852555547,0.0,12.0,5.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
8222,1.0,0.0,5.0,5.0,0.0,15.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8223,1.7471462079749804,0.0,6.0,3.0,0.0,14.0,5.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
8224,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
8225,11.0,0.9277137956383239,3.0,2.0,1.0,4.0,1.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
8226,1.0,0.0,6.0,5.0,0.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8227,1.7471462079749804,1.0,2.0,2.0,1.0,4.0,0.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
8228,1.7471462079749804,0.0,5.0,5.0,0.0,5.0,6.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
8229,3.0,0.0,8.0,5.0,0.0,14.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
8230,1.7471462079749804,0.0,4.0,7.0,0.0,11.0,6.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
8231,0.0,0.0,9.0,5.0,0.0,10.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8232,0.0,0.0,10.0,6.0,0.0,15.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8233,0.0,0.0,4.0,1.5341356167553808,0.0,15.0,7.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,0
8234,8.0,1.0,1.0,0.0,1.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
8235,0.0,0.0,4.0,3.0,0.0,12.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8236,1.0,0.0,6.0,4.0,0.0,9.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
8237,1.0,0.018804780876494023,6.389450142669855,4.0,0.0,6.0,4.0,0,1,1,0,0,0,0,0,1,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,1,1,1,0.17270000000000002,1
