file1,file2,md5_1,md5_2,differences,diff_count,e_to_i,i_to_e
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_MIRROR_20934_v1_id_20033.csv,9047e0645557c9df7b1a033ecfd063ad,9ff08307e88a5f9284afbc6bbdd4b12a,"19514:I->E,20033:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_MIRROR_20934_v2_id_22234.csv,9047e0645557c9df7b1a033ecfd063ad,c1218f8e1c70c3f269de476098fb182d,"19514:I->E,22234:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_MIRROR_20934_v3_id_22927.csv,9047e0645557c9df7b1a033ecfd063ad,c0b4ba31a4e6a964f57175426b32ecf4,"19514:I->E,22927:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_MIRROR_20934_v4_id_19636.csv,9047e0645557c9df7b1a033ecfd063ad,669fa1f96421d8443ecb022289ec7e1b,"19514:I->E,19636:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_MIRROR_20934_v5_id_22850.csv,9047e0645557c9df7b1a033ecfd063ad,5000cf8361617307535cfdfad6dcde7e,"19514:I->E,22850:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_MMD_1_E2I_id_23547.csv,9047e0645557c9df7b1a033ecfd063ad,decf09458f577ffa2afd3f8415368102,"19514:I->E,23547:E->I,24005:E->I",3,2,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_NEW_1_first_records_E2I_id_18524.csv,9047e0645557c9df7b1a033ecfd063ad,d450277ee37131a9a361e7b8217ddd9b,"18524:E->I,19514:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_PATTERN34_1_E2I_id_18834.csv,9047e0645557c9df7b1a033ecfd063ad,5484aceb43d3137ea8723ca84f7f3cf8,"18834:E->I,19514:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_PATTERN34_2_E2I_id_18934.csv,9047e0645557c9df7b1a033ecfd063ad,86e81983055a7b2f799ff65bbce01443,"18934:E->I,19514:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_PATTERN34_3_E2I_id_19034.csv,9047e0645557c9df7b1a033ecfd063ad,0ab085a63105d9c172d04411bf076b86,"19034:E->I,19514:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_PATTERN34_5_E2I_id_19234.csv,9047e0645557c9df7b1a033ecfd063ad,1a771e3b233778fbbb180046a87fab51,"19234:E->I,19514:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_SEQ_1_I2E_id_18566.csv,9047e0645557c9df7b1a033ecfd063ad,8b3f163b12d2b255b616b9819b0283c6,"18566:I->E,19514:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_UNCERTAINTY_5_toI_id_24005.csv,9047e0645557c9df7b1a033ecfd063ad,27f2c7386d8937aa6dc591092c968281,"19514:I->E,24005:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_VERIFIED_BASELINE_0.000162_1_E2I_id_22040.csv,9047e0645557c9df7b1a033ecfd063ad,a739491331d3d64c5ed9baade7472f67,"19514:I->E,22040:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_VERIFIED_BASELINE_0.000308_1_E2I_id_21890.csv,9047e0645557c9df7b1a033ecfd063ad,ddc8d209dde7acae87416dba5a800b63,"19514:I->E,21890:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_VERIFIED_BASELINE_0.000977_1_E2I_id_19065.csv,9047e0645557c9df7b1a033ecfd063ad,6ecfdf408bfc736735f8dc474e4fc67d,"19065:E->I,19514:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_VERIFIED_BASELINE_0.001757_1_E2I_id_18625.csv,9047e0645557c9df7b1a033ecfd063ad,b91ca984986db0164448a6450e9b0593,"18625:E->I,19514:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,subm-0.96950-20250704_121621-xgb-381482788433-148.csv,9047e0645557c9df7b1a033ecfd063ad,c4c8721683a44601b6e423462ee7db98,19514:I->E,1,0,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,66a72c580c40f6955649f5dd41f062a3,dea696eb70ff9b034fb8f67496b1f228,"19612:I->E,19774:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,66a72c580c40f6955649f5dd41f062a3,b884d550ae6d54c7c4cc1fbdcb2aa743,"19612:I->E,19876:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,66a72c580c40f6955649f5dd41f062a3,00eefbe243a920c62439dc217387a131,"19612:I->E,20017:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_21932.csv,66a72c580c40f6955649f5dd41f062a3,e875b1352973ecc7d33aac98ffee4613,"19612:I->E,21932:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22218.csv,66a72c580c40f6955649f5dd41f062a3,e0e3ed90acc92429f86da97e022d8e5b,"19612:I->E,22218:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22286.csv,66a72c580c40f6955649f5dd41f062a3,a9a986f08ae46dc2905d278f783b8c5f,"19612:I->E,22286:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22547.csv,66a72c580c40f6955649f5dd41f062a3,b342890f08416d673cc172a964501693,"19612:I->E,22547:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_23418.csv,66a72c580c40f6955649f5dd41f062a3,93d3bc2231b421e538babff09a38c6d0,"19612:I->E,23418:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_E2I_3_id_23336.csv,66a72c580c40f6955649f5dd41f062a3,3b7afd362a521d0857db775ffa60970b,"19612:I->E,23336:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_E2I_4_id_23844.csv,66a72c580c40f6955649f5dd41f062a3,5e6ca075e1a769c5985e9cafdb87fc9f,"19612:I->E,23844:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_HARD_CASE_LIKE_11798_1_I2E_id_24428.csv,66a72c580c40f6955649f5dd41f062a3,ee8dd58ded910a464c8cedbb8b884481,"19612:I->E,24005:E->I,24428:I->E",3,1,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_MIRROR_20934_v1_id_20033.csv,66a72c580c40f6955649f5dd41f062a3,9ff08307e88a5f9284afbc6bbdd4b12a,"19612:I->E,20033:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_MIRROR_20934_v2_id_22234.csv,66a72c580c40f6955649f5dd41f062a3,c1218f8e1c70c3f269de476098fb182d,"19612:I->E,22234:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_MIRROR_20934_v3_id_22927.csv,66a72c580c40f6955649f5dd41f062a3,c0b4ba31a4e6a964f57175426b32ecf4,"19612:I->E,22927:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_MIRROR_20934_v4_id_19636.csv,66a72c580c40f6955649f5dd41f062a3,669fa1f96421d8443ecb022289ec7e1b,"19612:I->E,19636:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_MIRROR_20934_v5_id_22850.csv,66a72c580c40f6955649f5dd41f062a3,5000cf8361617307535cfdfad6dcde7e,"19612:I->E,22850:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_MMD_1_E2I_id_23547.csv,66a72c580c40f6955649f5dd41f062a3,decf09458f577ffa2afd3f8415368102,"19612:I->E,23547:E->I,24005:E->I",3,2,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_NEW_1_first_records_E2I_id_18524.csv,66a72c580c40f6955649f5dd41f062a3,d450277ee37131a9a361e7b8217ddd9b,"18524:E->I,19612:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_PATTERN34_1_E2I_id_18834.csv,66a72c580c40f6955649f5dd41f062a3,5484aceb43d3137ea8723ca84f7f3cf8,"18834:E->I,19612:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_PATTERN34_2_E2I_id_18934.csv,66a72c580c40f6955649f5dd41f062a3,86e81983055a7b2f799ff65bbce01443,"18934:E->I,19612:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_PATTERN34_3_E2I_id_19034.csv,66a72c580c40f6955649f5dd41f062a3,0ab085a63105d9c172d04411bf076b86,"19034:E->I,19612:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_PATTERN34_5_E2I_id_19234.csv,66a72c580c40f6955649f5dd41f062a3,1a771e3b233778fbbb180046a87fab51,"19234:E->I,19612:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_SEQ_1_I2E_id_18566.csv,66a72c580c40f6955649f5dd41f062a3,8b3f163b12d2b255b616b9819b0283c6,"18566:I->E,19612:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_UNCERTAINTY_5_toI_id_24005.csv,66a72c580c40f6955649f5dd41f062a3,27f2c7386d8937aa6dc591092c968281,"19612:I->E,24005:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_VERIFIED_BASELINE_0.000162_1_E2I_id_22040.csv,66a72c580c40f6955649f5dd41f062a3,a739491331d3d64c5ed9baade7472f67,"19612:I->E,22040:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_VERIFIED_BASELINE_0.000308_1_E2I_id_21890.csv,66a72c580c40f6955649f5dd41f062a3,ddc8d209dde7acae87416dba5a800b63,"19612:I->E,21890:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_VERIFIED_BASELINE_0.000977_1_E2I_id_19065.csv,66a72c580c40f6955649f5dd41f062a3,6ecfdf408bfc736735f8dc474e4fc67d,"19065:E->I,19612:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,flip_VERIFIED_BASELINE_0.001757_1_E2I_id_18625.csv,66a72c580c40f6955649f5dd41f062a3,b91ca984986db0164448a6450e9b0593,"18625:E->I,19612:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,subm-0.96950-20250704_121621-xgb-381482788433-148.csv,66a72c580c40f6955649f5dd41f062a3,c4c8721683a44601b6e423462ee7db98,19612:I->E,1,0,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,dea696eb70ff9b034fb8f67496b1f228,b884d550ae6d54c7c4cc1fbdcb2aa743,"19774:I->E,19876:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,dea696eb70ff9b034fb8f67496b1f228,00eefbe243a920c62439dc217387a131,"19774:I->E,20017:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_21932.csv,dea696eb70ff9b034fb8f67496b1f228,e875b1352973ecc7d33aac98ffee4613,"19774:I->E,21932:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22218.csv,dea696eb70ff9b034fb8f67496b1f228,e0e3ed90acc92429f86da97e022d8e5b,"19774:I->E,22218:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22286.csv,dea696eb70ff9b034fb8f67496b1f228,a9a986f08ae46dc2905d278f783b8c5f,"19774:I->E,22286:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22547.csv,dea696eb70ff9b034fb8f67496b1f228,b342890f08416d673cc172a964501693,"19774:I->E,22547:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_23418.csv,dea696eb70ff9b034fb8f67496b1f228,93d3bc2231b421e538babff09a38c6d0,"19774:I->E,23418:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_E2I_3_id_23336.csv,dea696eb70ff9b034fb8f67496b1f228,3b7afd362a521d0857db775ffa60970b,"19774:I->E,23336:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_E2I_4_id_23844.csv,dea696eb70ff9b034fb8f67496b1f228,5e6ca075e1a769c5985e9cafdb87fc9f,"19774:I->E,23844:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_HARD_CASE_LIKE_11798_1_I2E_id_24428.csv,dea696eb70ff9b034fb8f67496b1f228,ee8dd58ded910a464c8cedbb8b884481,"19774:I->E,24005:E->I,24428:I->E",3,1,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_MIRROR_20934_v1_id_20033.csv,dea696eb70ff9b034fb8f67496b1f228,9ff08307e88a5f9284afbc6bbdd4b12a,"19774:I->E,20033:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_MIRROR_20934_v2_id_22234.csv,dea696eb70ff9b034fb8f67496b1f228,c1218f8e1c70c3f269de476098fb182d,"19774:I->E,22234:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_MIRROR_20934_v3_id_22927.csv,dea696eb70ff9b034fb8f67496b1f228,c0b4ba31a4e6a964f57175426b32ecf4,"19774:I->E,22927:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_MIRROR_20934_v4_id_19636.csv,dea696eb70ff9b034fb8f67496b1f228,669fa1f96421d8443ecb022289ec7e1b,"19636:I->E,19774:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_MIRROR_20934_v5_id_22850.csv,dea696eb70ff9b034fb8f67496b1f228,5000cf8361617307535cfdfad6dcde7e,"19774:I->E,22850:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_MMD_1_E2I_id_23547.csv,dea696eb70ff9b034fb8f67496b1f228,decf09458f577ffa2afd3f8415368102,"19774:I->E,23547:E->I,24005:E->I",3,2,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_NEW_1_first_records_E2I_id_18524.csv,dea696eb70ff9b034fb8f67496b1f228,d450277ee37131a9a361e7b8217ddd9b,"18524:E->I,19774:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_PATTERN34_1_E2I_id_18834.csv,dea696eb70ff9b034fb8f67496b1f228,5484aceb43d3137ea8723ca84f7f3cf8,"18834:E->I,19774:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_PATTERN34_2_E2I_id_18934.csv,dea696eb70ff9b034fb8f67496b1f228,86e81983055a7b2f799ff65bbce01443,"18934:E->I,19774:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_PATTERN34_3_E2I_id_19034.csv,dea696eb70ff9b034fb8f67496b1f228,0ab085a63105d9c172d04411bf076b86,"19034:E->I,19774:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_PATTERN34_5_E2I_id_19234.csv,dea696eb70ff9b034fb8f67496b1f228,1a771e3b233778fbbb180046a87fab51,"19234:E->I,19774:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_SEQ_1_I2E_id_18566.csv,dea696eb70ff9b034fb8f67496b1f228,8b3f163b12d2b255b616b9819b0283c6,"18566:I->E,19774:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_UNCERTAINTY_5_toI_id_24005.csv,dea696eb70ff9b034fb8f67496b1f228,27f2c7386d8937aa6dc591092c968281,"19774:I->E,24005:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_VERIFIED_BASELINE_0.000162_1_E2I_id_22040.csv,dea696eb70ff9b034fb8f67496b1f228,a739491331d3d64c5ed9baade7472f67,"19774:I->E,22040:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_VERIFIED_BASELINE_0.000308_1_E2I_id_21890.csv,dea696eb70ff9b034fb8f67496b1f228,ddc8d209dde7acae87416dba5a800b63,"19774:I->E,21890:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_VERIFIED_BASELINE_0.000977_1_E2I_id_19065.csv,dea696eb70ff9b034fb8f67496b1f228,6ecfdf408bfc736735f8dc474e4fc67d,"19065:E->I,19774:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,flip_VERIFIED_BASELINE_0.001757_1_E2I_id_18625.csv,dea696eb70ff9b034fb8f67496b1f228,b91ca984986db0164448a6450e9b0593,"18625:E->I,19774:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,subm-0.96950-20250704_121621-xgb-381482788433-148.csv,dea696eb70ff9b034fb8f67496b1f228,c4c8721683a44601b6e423462ee7db98,19774:I->E,1,0,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,00eefbe243a920c62439dc217387a131,"19876:I->E,20017:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_21932.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,e875b1352973ecc7d33aac98ffee4613,"19876:I->E,21932:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22218.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,e0e3ed90acc92429f86da97e022d8e5b,"19876:I->E,22218:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22286.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,a9a986f08ae46dc2905d278f783b8c5f,"19876:I->E,22286:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22547.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,b342890f08416d673cc172a964501693,"19876:I->E,22547:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_23418.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,93d3bc2231b421e538babff09a38c6d0,"19876:I->E,23418:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_E2I_3_id_23336.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,3b7afd362a521d0857db775ffa60970b,"19876:I->E,23336:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_E2I_4_id_23844.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,5e6ca075e1a769c5985e9cafdb87fc9f,"19876:I->E,23844:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_HARD_CASE_LIKE_11798_1_I2E_id_24428.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,ee8dd58ded910a464c8cedbb8b884481,"19876:I->E,24005:E->I,24428:I->E",3,1,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_MIRROR_20934_v1_id_20033.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,9ff08307e88a5f9284afbc6bbdd4b12a,"19876:I->E,20033:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_MIRROR_20934_v2_id_22234.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,c1218f8e1c70c3f269de476098fb182d,"19876:I->E,22234:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_MIRROR_20934_v3_id_22927.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,c0b4ba31a4e6a964f57175426b32ecf4,"19876:I->E,22927:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_MIRROR_20934_v4_id_19636.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,669fa1f96421d8443ecb022289ec7e1b,"19636:I->E,19876:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_MIRROR_20934_v5_id_22850.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,5000cf8361617307535cfdfad6dcde7e,"19876:I->E,22850:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_MMD_1_E2I_id_23547.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,decf09458f577ffa2afd3f8415368102,"19876:I->E,23547:E->I,24005:E->I",3,2,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_NEW_1_first_records_E2I_id_18524.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,d450277ee37131a9a361e7b8217ddd9b,"18524:E->I,19876:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_PATTERN34_1_E2I_id_18834.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,5484aceb43d3137ea8723ca84f7f3cf8,"18834:E->I,19876:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_PATTERN34_2_E2I_id_18934.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,86e81983055a7b2f799ff65bbce01443,"18934:E->I,19876:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_PATTERN34_3_E2I_id_19034.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,0ab085a63105d9c172d04411bf076b86,"19034:E->I,19876:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_PATTERN34_5_E2I_id_19234.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,1a771e3b233778fbbb180046a87fab51,"19234:E->I,19876:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_SEQ_1_I2E_id_18566.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,8b3f163b12d2b255b616b9819b0283c6,"18566:I->E,19876:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_UNCERTAINTY_5_toI_id_24005.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,27f2c7386d8937aa6dc591092c968281,"19876:I->E,24005:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_VERIFIED_BASELINE_0.000162_1_E2I_id_22040.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,a739491331d3d64c5ed9baade7472f67,"19876:I->E,22040:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_VERIFIED_BASELINE_0.000308_1_E2I_id_21890.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,ddc8d209dde7acae87416dba5a800b63,"19876:I->E,21890:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_VERIFIED_BASELINE_0.000977_1_E2I_id_19065.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,6ecfdf408bfc736735f8dc474e4fc67d,"19065:E->I,19876:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,flip_VERIFIED_BASELINE_0.001757_1_E2I_id_18625.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,b91ca984986db0164448a6450e9b0593,"18625:E->I,19876:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,subm-0.96950-20250704_121621-xgb-381482788433-148.csv,b884d550ae6d54c7c4cc1fbdcb2aa743,c4c8721683a44601b6e423462ee7db98,19876:I->E,1,0,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_21932.csv,00eefbe243a920c62439dc217387a131,e875b1352973ecc7d33aac98ffee4613,"20017:I->E,21932:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22218.csv,00eefbe243a920c62439dc217387a131,e0e3ed90acc92429f86da97e022d8e5b,"20017:I->E,22218:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22286.csv,00eefbe243a920c62439dc217387a131,a9a986f08ae46dc2905d278f783b8c5f,"20017:I->E,22286:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22547.csv,00eefbe243a920c62439dc217387a131,b342890f08416d673cc172a964501693,"20017:I->E,22547:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_23418.csv,00eefbe243a920c62439dc217387a131,93d3bc2231b421e538babff09a38c6d0,"20017:I->E,23418:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,flip_E2I_3_id_23336.csv,00eefbe243a920c62439dc217387a131,3b7afd362a521d0857db775ffa60970b,"20017:I->E,23336:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,flip_E2I_4_id_23844.csv,00eefbe243a920c62439dc217387a131,5e6ca075e1a769c5985e9cafdb87fc9f,"20017:I->E,23844:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,flip_HARD_CASE_LIKE_11798_1_I2E_id_24428.csv,00eefbe243a920c62439dc217387a131,ee8dd58ded910a464c8cedbb8b884481,"20017:I->E,24005:E->I,24428:I->E",3,1,2
